,date,county,state,fips,cases,deaths,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS
0,2021-03-27,Accomack,Virginia,51001,2695,37,0.001,0.019,0.055,0.1,0.824
1,2021-03-27,Albemarle,Virginia,51003,5237,76,0.023,0.022,0.054,0.093,0.81
2,2021-03-27,Alleghany,Virginia,51005,1271,49,0.145,0.034,0.123,0.174,0.525
3,2021-03-27,Amelia,Virginia,51007,816,27,0.013,0.069,0.116,0.13,0.672
4,2021-03-27,Amherst,Virginia,51009,2779,33,0.064,0.033,0.074,0.204,0.625
5,2021-03-27,Appomattox,Virginia,51011,1474,23,0.063,0.018,0.105,0.204,0.61
6,2021-03-27,Arlington,Virginia,51013,14081,245,0.01,0.018,0.035,0.187,0.75
7,2021-03-27,Augusta,Virginia,51015,5379,66,0.029,0.037,0.061,0.173,0.701
8,2021-03-27,Bath,Virginia,51017,251,10,0.099,0.045,0.121,0.165,0.57
9,2021-03-27,Bedford,Virginia,51019,6040,97,0.052,0.09,0.115,0.248,0.495
10,2021-03-27,Bland,Virginia,51021,639,10,0.081,0.114,0.2,0.166,0.44
11,2021-03-27,Botetourt,Virginia,51023,2394,34,0.043,0.079,0.106,0.221,0.551
12,2021-03-27,Brunswick,Virginia,51025,1252,20,0.006,0.003,0.158,0.145,0.688
13,2021-03-27,Buchanan,Virginia,51027,1355,36,0.037,0.099,0.219,0.181,0.463
14,2021-03-27,Buckingham,Virginia,51029,2061,28,0.02,0.01,0.124,0.132,0.714
15,2021-03-27,Campbell,Virginia,51031,4190,81,0.07,0.04,0.083,0.222,0.585
16,2021-03-27,Caroline,Virginia,51033,1981,31,0.047,0.032,0.031,0.14,0.75
17,2021-03-27,Carroll,Virginia,51035,2235,65,0.064,0.073,0.084,0.285,0.496
18,2021-03-27,Charles City,Virginia,51036,441,15,0.017,0.02,0.103,0.177,0.683
19,2021-03-27,Charlotte,Virginia,51037,793,16,0.084,0.025,0.148,0.133,0.61
20,2021-03-27,Chesterfield,Virginia,51041,25199,390,0.026,0.03,0.08,0.216,0.649
21,2021-03-27,Clarke,Virginia,51043,884,18,0.013,0.036,0.057,0.154,0.74
22,2021-03-27,Craig,Virginia,51045,268,5,0.017,0.022,0.148,0.182,0.632
23,2021-03-27,Culpeper,Virginia,51047,4252,56,0.053,0.068,0.013,0.213,0.653
24,2021-03-27,Cumberland,Virginia,51049,414,9,0.012,0.055,0.098,0.137,0.699
25,2021-03-27,Dickenson,Virginia,51051,902,15,0.031,0.129,0.129,0.182,0.528
26,2021-03-27,Dinwiddie,Virginia,51053,1955,42,0.022,0.016,0.104,0.193,0.664
27,2021-03-27,Essex,Virginia,51057,696,8,0.016,0.081,0.181,0.16,0.563
28,2021-03-27,Fairfax,Virginia,51059,70898,1036,0.018,0.016,0.054,0.163,0.748
29,2021-03-27,Fauquier,Virginia,51061,4232,61,0.04,0.013,0.042,0.133,0.772
30,2021-03-27,Floyd,Virginia,51063,788,20,0.079,0.063,0.092,0.256,0.51
31,2021-03-27,Fluvanna,Virginia,51065,1563,17,0.037,0.014,0.077,0.1,0.772
32,2021-03-27,Franklin,Virginia,51067,3821,71,0.074,0.098,0.069,0.189,0.57
33,2021-03-27,Frederick,Virginia,51069,7169,94,0.026,0.048,0.048,0.264,0.614
34,2021-03-27,Giles,Virginia,51071,1149,18,0.066,0.09,0.14,0.137,0.567
35,2021-03-27,Gloucester,Virginia,51073,2040,45,0.003,0.004,0.035,0.234,0.724
36,2021-03-27,Goochland,Virginia,51075,1300,20,0.034,0.043,0.065,0.097,0.761
37,2021-03-27,Grayson,Virginia,51077,1202,31,0.141,0.065,0.07,0.196,0.527
38,2021-03-27,Greene,Virginia,51079,1115,15,0.011,0.038,0.052,0.153,0.747
39,2021-03-27,Greensville,Virginia,51081,1512,24,0.014,0.002,0.145,0.158,0.681
40,2021-03-27,Halifax,Virginia,51083,2654,72,0.092,0.028,0.072,0.165,0.643
41,2021-03-27,Hanover,Virginia,51085,7226,147,0.043,0.052,0.087,0.25,0.568
42,2021-03-27,Henrico,Virginia,51087,22946,567,0.04,0.037,0.071,0.191,0.662
43,2021-03-27,Henry,Virginia,51089,4365,120,0.063,0.085,0.132,0.154,0.566
44,2021-03-27,Highland,Virginia,51091,103,1,0.059,0.041,0.103,0.197,0.599
45,2021-03-27,Isle of Wight,Virginia,51093,2881,58,0.039,0.055,0.059,0.277,0.569
46,2021-03-27,James City,Virginia,51095,4202,69,0.006,0.008,0.005,0.231,0.75
47,2021-03-27,King and Queen,Virginia,51097,348,8,0.007,0.041,0.149,0.191,0.612
48,2021-03-27,King George,Virginia,51099,1515,18,0.151,0.044,0.086,0.053,0.666
49,2021-03-27,King William,Virginia,51101,1061,10,0.012,0.072,0.201,0.169,0.546
50,2021-03-27,Lancaster,Virginia,51103,682,15,0.001,0.022,0.121,0.178,0.678
51,2021-03-27,Lee,Virginia,51105,2354,45,0.107,0.135,0.072,0.104,0.582
52,2021-03-27,Loudoun,Virginia,51107,25011,268,0.014,0.012,0.038,0.173,0.763
53,2021-03-27,Louisa,Virginia,51109,1777,27,0.025,0.045,0.036,0.146,0.748
54,2021-03-27,Lunenburg,Virginia,51111,717,10,0.068,0.006,0.134,0.143,0.649
55,2021-03-27,Madison,Virginia,51113,559,14,0.017,0.097,0.064,0.154,0.668
56,2021-03-27,Mathews,Virginia,51115,575,12,0.001,0.001,0.049,0.19,0.76
57,2021-03-27,Mecklenburg,Virginia,51117,2134,61,0.063,0.022,0.128,0.14,0.648
58,2021-03-27,Middlesex,Virginia,51119,551,18,0.001,0.004,0.103,0.237,0.654
59,2021-03-27,Montgomery,Virginia,51121,8724,86,0.056,0.042,0.09,0.171,0.64
60,2021-03-27,Nelson,Virginia,51125,860,12,0.011,0.015,0.106,0.167,0.701
61,2021-03-27,New Kent,Virginia,51127,1374,13,0.008,0.035,0.079,0.17,0.708
62,2021-03-27,Northampton,Virginia,51131,745,34,0.001,0.037,0.089,0.112,0.761
63,2021-03-27,Northumberland,Virginia,51133,704,19,0.017,0.038,0.095,0.141,0.71
64,2021-03-27,Nottoway,Virginia,51135,1859,44,0.044,0.014,0.099,0.182,0.661
65,2021-03-27,Orange,Virginia,51137,1985,35,0.033,0.132,0.038,0.153,0.643
66,2021-03-27,Page,Virginia,51139,1904,57,0.025,0.052,0.237,0.166,0.52
67,2021-03-27,Patrick,Virginia,51141,1278,41,0.042,0.098,0.166,0.203,0.491
68,2021-03-27,Pittsylvania,Virginia,51143,5278,75,0.106,0.045,0.147,0.135,0.567
69,2021-03-27,Powhatan,Virginia,51145,1763,10,0.012,0.092,0.074,0.162,0.66
70,2021-03-27,Prince Edward,Virginia,51147,2003,31,0.059,0.009,0.138,0.154,0.64
71,2021-03-27,Prince George,Virginia,51149,3202,22,0.033,0.033,0.127,0.189,0.619
72,2021-03-27,Prince William,Virginia,51153,41618,467,0.047,0.027,0.055,0.11,0.761
73,2021-03-27,Pulaski,Virginia,51155,2436,60,0.083,0.055,0.166,0.173,0.523
